Chr	Start	End	SNP Density
chr5B	541809396	548938467	1.683248771123194e-06
chr5B	548938467	556067538	4.348392658734918e-06
chr5B	556067538	563196609	8.41624385561597e-07
chr5B	563196609	570325680	1.2624365783423956e-06
chr5B	570325680	577454751	2.524873156684791e-06
chr5B	577454751	584583822	1.1221658474154626e-06
chr5B	584583822	591712893	3.5067682731733208e-06
chr5B	591712893	598841964	1.9637902329770596e-06
chr5B	598841964	605971035	1.2624365783423956e-06
chr5B	605971035	613100106	2.8054146185386565e-07
chr5B	613100106	620229177	1.1221658474154626e-06
chr5B	620229177	627358248	1.2624365783423956e-06
chr5B	627358248	634487319	0.0
chr5B	634487319	641616390	1.8235195020501268e-06
chr5B	641616390	648745461	8.41624385561597e-07
chr5B	648745461	655874532	9.818951164885298e-07
chr5B	655874532	663003603	4.348392658734918e-06
chr5B	663003603	670132674	4.208121927807985e-06
chr5B	670132674	677261745	1.5429780401962612e-06
chr5B	677261745	684390816	3.6470390041002536e-06
chr5B	684390816	691519887	1.683248771123194e-06
chr5B	691519887	698648958	5.190017044296515e-06
chr5B	698648958	705778029	2.524873156684791e-06
chr5B	705778029	712907100	2.3846024257578584e-06
chr5D	0	5657192	1.7676614122341967e-07
chr5D	5657192	11314384	8.838307061170984e-07
chr5D	11314384	16971576	0.0
chr5D	16971576	22628768	1.7676614122341967e-07
chr5D	22628768	28285960	0.0
chr5D	28285960	33943152	7.070645648936787e-07
chr5D	33943152	39600344	0.0
chr5D	39600344	45257536	0.0
chr5D	45257536	50914728	0.0
chr5D	50914728	56571920	0.0
chr5D	56571920	62229112	5.30298423670259e-07
chr5D	62229112	67886304	0.0
chr5D	67886304	73543496	1.7676614122341967e-07
chr5D	73543496	79200688	5.30298423670259e-07
chr5D	79200688	84857880	0.0
chr5D	84857880	90515072	0.0
chr5D	90515072	96172264	0.0
chr5D	96172264	101829456	0.0
chr5D	101829456	107486648	0.0
chr5D	107486648	113143840	0.0
chr5D	113143840	118801032	0.0
chr5D	118801032	124458224	0.0
chr5D	124458224	130115416	0.0
chr5D	130115416	135772608	0.0
chr5D	135772608	141429800	0.0
chr5D	141429800	147086992	0.0
chr5D	147086992	152744184	0.0
chr5D	152744184	158401376	0.0
chr5D	158401376	164058568	0.0
chr5D	164058568	169715760	0.0
chr5D	169715760	175372952	0.0
chr5D	175372952	181030144	0.0
chr5D	181030144	186687336	0.0
chr5D	186687336	192344528	0.0
chr5D	192344528	198001720	0.0
chr5D	198001720	203658912	0.0
chr5D	203658912	209316104	0.0
chr5D	209316104	214973296	0.0
chr5D	214973296	220630488	0.0
chr5D	220630488	226287680	0.0
chr5D	226287680	231944872	0.0
chr5D	231944872	237602064	0.0
chr5D	237602064	243259256	0.0
chr5D	243259256	248916448	0.0
chr5D	248916448	254573640	0.0
chr5D	254573640	260230832	0.0
chr5D	260230832	265888024	0.0
chr5D	265888024	271545216	0.0
chr5D	271545216	277202408	0.0
chr5D	277202408	282859600	0.0
chr5D	282859600	288516792	0.0
chr5D	288516792	294173984	0.0
chr5D	294173984	299831176	0.0
chr5D	299831176	305488368	0.0
chr5D	305488368	311145560	0.0
chr5D	311145560	316802752	0.0
chr5D	316802752	322459944	0.0
chr5D	322459944	328117136	0.0
chr5D	328117136	333774328	0.0
chr5D	333774328	339431520	0.0
chr5D	339431520	345088712	0.0
chr5D	345088712	350745904	0.0
chr5D	350745904	356403096	0.0
chr5D	356403096	362060288	0.0
chr5D	362060288	367717480	0.0
chr5D	367717480	373374672	0.0
chr5D	373374672	379031864	0.0
chr5D	379031864	384689056	0.0
chr5D	384689056	390346248	0.0
chr5D	390346248	396003440	0.0
chr5D	396003440	401660632	0.0
chr5D	401660632	407317824	0.0
chr5D	407317824	412975016	0.0
chr5D	412975016	418632208	0.0
chr5D	418632208	424289400	0.0
chr5D	424289400	429946592	0.0
chr5D	429946592	435603784	0.0
chr5D	435603784	441260976	7.070645648936787e-07
chr5D	441260976	446918168	7.070645648936787e-07
chr5D	446918168	452575360	1.060596847340518e-06
chr5D	452575360	458232552	3.5353228244683935e-07
chr5D	458232552	463889744	0.0
chr5D	463889744	469546936	3.5353228244683935e-07
chr5D	469546936	475204128	0.0
chr5D	475204128	480861320	1.7676614122341967e-07
chr5D	480861320	486518512	5.30298423670259e-07
chr5D	486518512	492175704	1.7676614122341967e-07
chr5D	492175704	497832896	1.7676614122341967e-07
chr5D	497832896	503490088	0.0
chr5D	503490088	509147280	0.0
chr5D	509147280	514804472	3.5353228244683935e-07
chr5D	514804472	520461664	1.7676614122341967e-07
chr5D	520461664	526118856	3.5353228244683935e-07
chr5D	526118856	531776048	7.070645648936787e-07
chr5D	531776048	537433240	3.5353228244683935e-07
chr5D	537433240	543090432	2.651492118351295e-06
chr5D	543090432	548747624	5.833282660372849e-06
chr5D	548747624	554404816	4.065621248138652e-06
chr5D	554404816	560062008	1.590895271010777e-06
chr5D	560062008	565719200	4.242387389362072e-06
chr6A	0	6170559	4.537676408247615e-06
chr6A	6170559	12341118	3.2411974344625827e-06
chr6A	12341118	18511677	3.403257306185712e-06
chr6A	18511677	24682236	4.375616536524487e-06
chr6A	24682236	30852795	4.051496793078228e-06
chr6A	30852795	37023354	3.2411974344625827e-06
chr6A	37023354	43193913	2.430898075846937e-06
chr6A	43193913	49364472	4.861796151693874e-07
chr6A	49364472	55535031	1.2964789737850332e-06
chr6A	55535031	61705590	3.403257306185712e-06
chr6A	61705590	67876149	2.755017819293195e-06
chr6A	67876149	74046708	2.106778332400679e-06
chr6A	74046708	80217267	3.241197434462583e-07
chr6A	80217267	86387826	8.102993586156457e-07
chr6A	86387826	92558385	2.106778332400679e-06
chr6A	92558385	98728944	4.861796151693874e-07
chr6A	98728944	104899503	8.102993586156457e-07
chr6A	104899503	111070062	1.2964789737850332e-06
chr6A	111070062	117240621	6.482394868925166e-07
chr6A	117240621	123411180	0.0
chr6A	123411180	129581739	0.0
chr6A	129581739	135752298	0.0
chr6A	135752298	141922857	0.0
chr6A	141922857	148093416	0.0
chr6A	148093416	154263975	0.0
chr6A	154263975	160434534	0.0
chr6A	160434534	166605093	0.0
chr6A	166605093	172775652	0.0
chr6A	172775652	178946211	0.0
chr6A	178946211	185116770	0.0
chr6A	185116770	191287329	0.0
chr6A	191287329	197457888	0.0
chr6A	197457888	203628447	0.0
chr6A	203628447	209799006	0.0
chr6A	209799006	215969565	0.0
chr6A	215969565	222140124	0.0
chr6A	222140124	228310683	0.0
chr6A	228310683	234481242	0.0
chr6A	234481242	240651801	0.0
chr6A	240651801	246822360	0.0
chr6A	246822360	252992919	0.0
chr6A	252992919	259163478	0.0
chr6A	259163478	265334037	0.0
chr6A	265334037	271504596	0.0
chr6A	271504596	277675155	0.0
chr6A	277675155	283845714	0.0
chr6A	283845714	290016273	0.0
chr6A	290016273	296186832	0.0
chr6A	296186832	302357391	0.0
chr6A	302357391	308527950	0.0
chr6A	308527950	314698509	0.0
chr6A	314698509	320869068	0.0
chr6A	320869068	327039627	0.0
chr6A	327039627	333210186	0.0
chr6A	333210186	339380745	0.0
chr6A	339380745	345551304	0.0
chr6A	345551304	351721863	0.0
chr6A	351721863	357892422	0.0
chr6A	357892422	364062981	0.0
chr6A	364062981	370233540	0.0
chr6A	370233540	376404099	0.0
chr6A	376404099	382574658	0.0
chr6A	382574658	388745217	0.0
chr6A	388745217	394915776	0.0
chr6A	394915776	401086335	0.0
chr6A	401086335	407256894	0.0
chr6A	407256894	413427453	0.0
chr6A	413427453	419598012	0.0
chr6A	419598012	425768571	0.0
chr6A	425768571	431939130	0.0
chr6A	431939130	438109689	0.0
chr6A	438109689	444280248	0.0
chr6A	444280248	450450807	0.0
chr6A	450450807	456621366	0.0
chr6A	456621366	462791925	0.0
chr6A	462791925	468962484	0.0
chr6A	468962484	475133043	0.0
chr6A	475133043	481303602	0.0
chr6A	481303602	487474161	0.0
chr6A	487474161	493644720	0.0
chr6A	493644720	499815279	0.0
chr6A	499815279	505985838	0.0
chr6A	505985838	512156397	0.0
chr6A	512156397	518326956	0.0
chr6A	518326956	524497515	0.0
chr6A	524497515	530668074	0.0
chr6A	530668074	536838633	1.9447184606775495e-06
chr6A	536838633	543009192	3.241197434462583e-07
chr6A	543009192	549179751	3.2411974344625827e-06
chr6A	549179751	555350310	1.4585388455081623e-06
chr6A	555350310	561520869	8.102993586156457e-07
chr6A	561520869	567691428	2.2688382041238077e-06
chr6A	567691428	573861987	2.755017819293195e-06
chr6A	573861987	580032546	0.0
chr6A	580032546	586203105	2.9170776910163245e-06
chr6A	586203105	592373664	0.0
chr6A	592373664	598544223	2.755017819293195e-06
chr6A	598544223	604714782	2.9170776910163245e-06
chr6A	604714782	610885341	9.723592303387748e-06
chr6B	0	7209859	3.0513772876834345e-06
chr6B	7209859	14419718	1.2482907085977687e-06
chr6B	14419718	21629577	1.386989676219743e-06
chr6B	21629577	28839436	6.934948381098715e-07
chr6B	28839436	36049295	0.0
chr6B	36049295	43259154	5.547958704878972e-07
chr6B	43259154	50469013	6.934948381098715e-07
chr6B	50469013	57678872	1.2482907085977687e-06
chr6B	57678872	64888731	0.0
chr6B	64888731	72098590	2.773979352439486e-07
chr6B	72098590	79308449	0.0
chr6B	79308449	86518308	0.0
chr6B	86518308	93728167	0.0
chr6B	93728167	100938026	2.773979352439486e-07
chr6B	100938026	108147885	0.0
chr6B	108147885	115357744	1.386989676219743e-07
chr6B	115357744	122567603	9.7089277335382e-07
chr6B	122567603	129777462	4.160969028659229e-06
chr6B	129777462	136987321	1.8030865790856658e-06
chr6B	136987321	144197180	1.1095917409757945e-06
chr6B	144197180	151407039	3.190076255305409e-06
chr6B	151407039	158616898	1.8030865790856658e-06
chr6B	158616898	165826757	9.7089277335382e-07
chr6B	165826757	173036616	2.773979352439486e-07
chr6B	173036616	180246475	1.386989676219743e-07
chr6B	180246475	187456334	5.547958704878972e-07
chr6B	187456334	194666193	1.1095917409757945e-06
chr6B	194666193	201876052	1.2482907085977687e-06
chr6B	201876052	209085911	5.547958704878972e-07
chr6B	209085911	216295770	0.0
chr6B	216295770	223505629	5.547958704878972e-07
chr6B	223505629	230715488	6.934948381098715e-07
chr6B	230715488	237925347	8.321938057318458e-07
chr6B	237925347	245135206	0.0
chr6B	245135206	252345065	2.773979352439486e-07
chr6B	252345065	259554924	9.7089277335382e-07
chr6B	259554924	266764783	8.321938057318458e-07
chr6B	266764783	273974642	0.0
chr6B	273974642	281184501	1.386989676219743e-07
chr6B	281184501	288394360	0.0
chr6B	288394360	295604219	2.773979352439486e-07
chr6B	295604219	302814078	0.0
chr6B	302814078	310023937	0.0
chr6B	310023937	317233796	0.0
chr6B	317233796	324443655	0.0
chr6B	324443655	331653514	0.0
chr6B	331653514	338863373	0.0
chr6B	338863373	346073232	2.773979352439486e-07
chr6B	346073232	353283091	1.386989676219743e-07
chr6B	353283091	360492950	4.160969028659229e-07
chr6B	360492950	367702809	0.0
chr6B	367702809	374912668	0.0
chr6B	374912668	382122527	0.0
chr6B	382122527	389332386	0.0
chr6B	389332386	396542245	0.0
chr6B	396542245	403752104	0.0
chr6B	403752104	410961963	0.0
chr6B	410961963	418171822	0.0
chr6B	418171822	425381681	4.160969028659229e-07
chr6B	425381681	432591540	0.0
chr6B	432591540	439801399	2.773979352439486e-07
chr6B	439801399	447011258	1.386989676219743e-07
chr6B	447011258	454221117	4.160969028659229e-07
chr6B	454221117	461430976	9.7089277335382e-07
chr6B	461430976	468640835	9.7089277335382e-07
chr6B	468640835	475850694	4.160969028659229e-06
chr6B	475850694	483060553	6.934948381098715e-07
chr6B	483060553	490270412	2.773979352439486e-07
chr6B	490270412	497480271	1.386989676219743e-07
chr6B	497480271	504690130	0.0
chr6B	504690130	511899989	0.0
chr6B	511899989	519109848	0.0
chr6B	519109848	526319707	4.160969028659229e-07
chr6B	526319707	533529566	9.7089277335382e-07
chr6B	533529566	540739425	1.386989676219743e-07
chr6B	540739425	547949284	0.0
chr6B	547949284	555159143	5.547958704878972e-07
chr6B	555159143	562369002	1.6643876114636916e-06
chr6B	562369002	569578861	1.1095917409757945e-06
chr6B	569578861	576788720	1.1095917409757945e-06
chr6B	576788720	583998579	2.6352803848175117e-06
chr6B	583998579	591208438	1.386989676219743e-07
chr6B	591208438	598418297	2.773979352439486e-07
chr6B	598418297	605628156	8.321938057318458e-07
chr6B	605628156	612838015	5.547958704878972e-07
chr6B	612838015	620047874	9.7089277335382e-07
chr6B	620047874	627257733	2.773979352439486e-07
chr6B	627257733	634467592	5.547958704878972e-07
chr6B	634467592	641677451	8.321938057318458e-07
chr6B	641677451	648887310	1.5256886438417172e-06
chr6B	648887310	656097169	6.934948381098715e-07
chr6B	656097169	663307028	0.0
chr6B	663307028	670516887	2.4965814171955373e-06
chr6B	670516887	677726746	1.386989676219743e-07
chr6B	677726746	684936605	1.5256886438417172e-06
chr6B	684936605	692146464	8.321938057318458e-07
chr6B	692146464	699356323	1.8030865790856658e-06
chr6B	699356323	706566182	3.4674741905493576e-06
chr6B	706566182	713776041	3.0513772876834345e-06
chr6D	0	4734187	3.8021311790176434e-06
chr6D	4734187	9468374	2.323524609399671e-06
chr6D	9468374	14202561	8.449180397816985e-07
chr6D	14202561	18936748	1.9010655895088217e-06
chr6D	18936748	23670935	6.336885298362739e-07
chr6D	23670935	28405122	1.2673770596725478e-06
chr6D	28405122	33139309	0.0
chr6D	33139309	37873496	0.0
chr6D	37873496	42607683	0.0
chr6D	42607683	47341870	0.0
chr6D	47341870	52076057	0.0
chr6D	52076057	56810244	0.0
chr6D	56810244	61544431	6.336885298362739e-07
chr6D	61544431	66278618	0.0
chr6D	66278618	71012805	0.0
chr6D	71012805	75746992	4.2245901989084925e-07
chr6D	75746992	80481179	4.2245901989084925e-07
chr6D	80481179	85215366	0.0
chr6D	85215366	89949553	0.0
chr6D	89949553	94683740	0.0
chr6D	94683740	99417927	0.0
chr6D	99417927	104152114	0.0
chr6D	104152114	108886301	0.0
chr6D	108886301	113620488	0.0
chr6D	113620488	118354675	0.0
chr6D	118354675	123088862	0.0
chr6D	123088862	127823049	0.0
chr6D	127823049	132557236	0.0
chr6D	132557236	137291423	0.0
chr6D	137291423	142025610	0.0
chr6D	142025610	146759797	0.0
chr6D	146759797	151493984	0.0
chr6D	151493984	156228171	0.0
chr6D	156228171	160962358	0.0
chr6D	160962358	165696545	0.0
chr6D	165696545	170430732	0.0
chr6D	170430732	175164919	0.0
chr6D	175164919	179899106	0.0
chr6D	179899106	184633293	0.0
chr6D	184633293	189367480	0.0
chr6D	189367480	194101667	0.0
chr6D	194101667	198835854	0.0
chr6D	198835854	203570041	0.0
chr6D	203570041	208304228	0.0
chr6D	208304228	213038415	0.0
chr6D	213038415	217772602	0.0
chr6D	217772602	222506789	0.0
chr6D	222506789	227240976	0.0
chr6D	227240976	231975163	0.0
chr6D	231975163	236709350	0.0
chr6D	236709350	241443537	0.0
chr6D	241443537	246177724	0.0
chr6D	246177724	250911911	0.0
chr6D	250911911	255646098	0.0
chr6D	255646098	260380285	0.0
chr6D	260380285	265114472	0.0
chr6D	265114472	269848659	0.0
chr6D	269848659	274582846	0.0
chr6D	274582846	279317033	0.0
chr6D	279317033	284051220	0.0
chr6D	284051220	288785407	0.0
chr6D	288785407	293519594	0.0
chr6D	293519594	298253781	0.0
chr6D	298253781	302987968	0.0
chr6D	302987968	307722155	0.0
chr6D	307722155	312456342	0.0
chr6D	312456342	317190529	0.0
chr6D	317190529	321924716	0.0
chr6D	321924716	326658903	0.0
chr6D	326658903	331393090	0.0
chr6D	331393090	336127277	0.0
chr6D	336127277	340861464	0.0
chr6D	340861464	345595651	0.0
chr6D	345595651	350329838	0.0
chr6D	350329838	355064025	0.0
chr6D	355064025	359798212	0.0
chr6D	359798212	364532399	0.0
chr6D	364532399	369266586	0.0
chr6D	369266586	374000773	0.0
chr6D	374000773	378734960	0.0
chr6D	378734960	383469147	0.0
chr6D	383469147	388203334	0.0
chr6D	388203334	392937521	0.0
chr6D	392937521	397671708	0.0
chr6D	397671708	402405895	0.0
chr6D	402405895	407140082	0.0
chr6D	407140082	411874269	0.0
chr6D	411874269	416608456	0.0
chr6D	416608456	421342643	0.0
chr6D	421342643	426076830	0.0
chr6D	426076830	430811017	0.0
chr6D	430811017	435545204	0.0
chr6D	435545204	440279391	0.0
chr6D	440279391	445013578	0.0
chr6D	445013578	449747765	0.0
chr6D	449747765	454481952	0.0
chr6D	454481952	459216139	0.0
chr6D	459216139	463950326	5.91442627847189e-06
chr6D	463950326	468684513	2.112295099454246e-06
chr7A	0	7366890	4.615244696201518e-06
chr7A	7366890	14733780	3.122077294489262e-06
chr7A	14733780	22100670	3.2578197855540125e-06
chr7A	22100670	29467560	2.1718798570360082e-06
chr7A	29467560	36834450	1.7646523838417568e-06
chr7A	36834450	44201340	4.0722747319425157e-07
chr7A	44201340	51568230	8.144549463885031e-07
chr7A	51568230	58935120	1.6289098927770063e-06
chr7A	58935120	66302010	1.7646523838417568e-06
chr7A	66302010	73668900	2.1718798570360082e-06
chr7A	73668900	81035790	1.7646523838417568e-06
chr7A	81035790	88402680	3.393562276618763e-06
chr7A	88402680	95769570	5.429699642590021e-07
chr7A	95769570	103136460	0.0
chr7A	103136460	110503350	6.787124553237526e-07
chr7A	110503350	117870240	4.0722747319425157e-07
chr7A	117870240	125237130	9.501974374532537e-07
chr7A	125237130	132604020	4.0722747319425157e-07
chr7A	132604020	139970910	1.3574249106475051e-07
chr7A	139970910	147337800	1.3574249106475051e-07
chr7A	147337800	154704690	0.0
chr7A	154704690	162071580	0.0
chr7A	162071580	169438470	0.0
chr7A	169438470	176805360	0.0
chr7A	176805360	184172250	0.0
chr7A	184172250	191539140	0.0
chr7A	191539140	198906030	0.0
chr7A	198906030	206272920	0.0
chr7A	206272920	213639810	0.0
chr7A	213639810	221006700	0.0
chr7A	221006700	228373590	0.0
chr7A	228373590	235740480	8.144549463885031e-07
chr7A	235740480	243107370	0.0
chr7A	243107370	250474260	0.0
chr7A	250474260	257841150	0.0
chr7A	257841150	265208040	1.3574249106475051e-07
chr7A	265208040	272574930	8.144549463885031e-07
chr7A	272574930	279941820	0.0
chr7A	279941820	287308710	4.0722747319425157e-07
chr7A	287308710	294675600	0.0
chr7A	294675600	302042490	0.0
chr7A	302042490	309409380	0.0
chr7A	309409380	316776270	0.0
chr7A	316776270	324143160	0.0
chr7A	324143160	331510050	0.0
chr7A	331510050	338876940	0.0
chr7A	338876940	346243830	0.0
chr7A	346243830	353610720	0.0
chr7A	353610720	360977610	0.0
chr7A	360977610	368344500	0.0
chr7A	368344500	375711390	0.0
chr7A	375711390	383078280	0.0
chr7A	383078280	390445170	0.0
chr7A	390445170	397812060	0.0
chr7A	397812060	405178950	0.0
chr7A	405178950	412545840	0.0
chr7A	412545840	419912730	0.0
chr7A	419912730	427279620	0.0
chr7A	427279620	434646510	0.0
chr7A	434646510	442013400	0.0
chr7A	442013400	449380290	0.0
chr7A	449380290	456747180	0.0
chr7A	456747180	464114070	0.0
chr7A	464114070	471480960	0.0
chr7A	471480960	478847850	0.0
chr7A	478847850	486214740	0.0
chr7A	486214740	493581630	0.0
chr7A	493581630	500948520	0.0
chr7A	500948520	508315410	0.0
chr7A	508315410	515682300	4.0722747319425157e-07
chr7A	515682300	523049190	6.787124553237526e-07
chr7A	523049190	530416080	0.0
chr7A	530416080	537782970	1.3574249106475051e-07
chr7A	537782970	545149860	1.9003948749065075e-06
chr7A	545149860	552516750	4.0722747319425157e-07
chr7A	552516750	559883640	2.7148498212950103e-07
chr7A	559883640	567250530	9.501974374532537e-07
chr7A	567250530	574617420	6.787124553237526e-07
chr7A	574617420	581984310	9.501974374532537e-07
chr7A	581984310	589351200	1.3574249106475051e-07
chr7A	589351200	596718090	5.429699642590021e-07
chr7A	596718090	604084980	6.787124553237526e-07
chr7A	604084980	611451870	1.6289098927770063e-06
chr7A	611451870	618818760	2.0361373659712577e-06
chr7A	618818760	626185650	2.7148498212950106e-06
chr7A	626185650	633552540	8.144549463885031e-07
chr7A	633552540	640919430	1.0859399285180041e-06
chr7A	640919430	648286320	2.307622348100759e-06
chr7A	648286320	655653210	0.0
chr7A	655653210	663020100	5.429699642590021e-07
chr7A	663020100	670386990	4.0722747319425157e-07
chr7A	670386990	677753880	2.0361373659712577e-06
chr7A	677753880	685120770	5.429699642590021e-07
chr7A	685120770	692487660	9.501974374532537e-07
chr7A	692487660	699854550	5.429699642590021e-07
chr7A	699854550	707221440	9.501974374532537e-07
chr7A	707221440	714588330	5.15821466046052e-06
chr7A	714588330	721955220	3.800789749813015e-06
chr7A	721955220	729322110	4.0722747319425157e-07
chr7B	0	7505936	4.130064524930668e-06
chr7B	7505936	15011872	1.3322788790098928e-07
chr7B	15011872	22517808	2.6645577580197857e-07
chr7B	22517808	30023744	3.996836637029679e-07
chr7B	30023744	37529680	5.329115516039571e-07
chr7B	37529680	45035616	1.8651904306138502e-06
chr7B	45035616	52541552	7.993673274059358e-07
chr7B	52541552	60047488	1.9984183185148393e-06
chr7B	60047488	67553424	7.993673274059358e-07
chr7B	67553424	75059360	5.329115516039571e-07
chr7B	75059360	82565296	2.6645577580197857e-07
chr7B	82565296	90071232	1.0658231032079143e-06
chr7B	90071232	97577168	2.6645577580197857e-07
chr7B	97577168	105083104	3.996836637029679e-07
chr7B	105083104	112589040	5.329115516039571e-07
chr7B	112589040	120094976	3.996836637029679e-07
chr7B	120094976	127600912	9.325952153069251e-07
chr7B	127600912	135106848	2.6645577580197857e-07
chr7B	135106848	142612784	0.0
chr7B	142612784	150118720	0.0
chr7B	150118720	157624656	2.6645577580197857e-07
chr7B	157624656	165130592	5.329115516039571e-07
chr7B	165130592	172636528	2.6645577580197857e-07
chr7B	172636528	180142464	2.6645577580197857e-07
chr7B	180142464	187648400	3.996836637029679e-07
chr7B	187648400	195154336	3.996836637029679e-07
chr7B	195154336	202660272	1.4655067669108823e-06
chr7B	202660272	210166208	0.0
chr7B	210166208	217672144	3.996836637029679e-07
chr7B	217672144	225178080	6.661394395049465e-07
chr7B	225178080	232684016	3.996836637029679e-07
chr7B	232684016	240189952	5.329115516039571e-07
chr7B	240189952	247695888	2.6645577580197857e-07
chr7B	247695888	255201824	0.0
chr7B	255201824	262707760	0.0
chr7B	262707760	270213696	0.0
chr7B	270213696	277719632	0.0
chr7B	277719632	285225568	0.0
chr7B	285225568	292731504	0.0
chr7B	292731504	300237440	0.0
chr7B	300237440	307743376	0.0
chr7B	307743376	315249312	0.0
chr7B	315249312	322755248	0.0
chr7B	322755248	330261184	0.0
chr7B	330261184	337767120	0.0
chr7B	337767120	345273056	0.0
chr7B	345273056	352778992	0.0
chr7B	352778992	360284928	0.0
chr7B	360284928	367790864	0.0
chr7B	367790864	375296800	0.0
chr7B	375296800	382802736	0.0
chr7B	382802736	390308672	0.0
chr7B	390308672	397814608	0.0
chr7B	397814608	405320544	0.0
chr7B	405320544	412826480	0.0
chr7B	412826480	420332416	0.0
chr7B	420332416	427838352	0.0
chr7B	427838352	435344288	0.0
chr7B	435344288	442850224	0.0
chr7B	442850224	450356160	0.0
chr7B	450356160	457862096	0.0
chr7B	457862096	465368032	0.0
chr7B	465368032	472873968	0.0
chr7B	472873968	480379904	0.0
chr7B	480379904	487885840	0.0
chr7B	487885840	495391776	6.661394395049465e-07
chr7B	495391776	502897712	2.6645577580197857e-07
chr7B	502897712	510403648	0.0
chr7B	510403648	517909584	2.6645577580197857e-07
chr7B	517909584	525415520	3.996836637029679e-07
chr7B	525415520	532921456	0.0
chr7B	532921456	540427392	3.996836637029679e-07
chr7B	540427392	547933328	5.329115516039571e-07
chr7B	547933328	555439264	1.4655067669108823e-06
chr7B	555439264	562945200	3.996836637029679e-07
chr7B	562945200	570451136	2.2648740943168182e-06
chr7B	570451136	577957072	7.993673274059358e-07
chr7B	577957072	585463008	3.996836637029679e-07
chr7B	585463008	592968944	6.661394395049465e-07
chr7B	592968944	600474880	1.3322788790098928e-07
chr7B	600474880	607980816	1.3322788790098928e-07
chr7B	607980816	615486752	1.332278879009893e-06
chr7B	615486752	622992688	0.0
chr7B	622992688	630498624	1.4655067669108823e-06
chr7B	630498624	638004560	1.3322788790098928e-07
chr7B	638004560	645510496	3.197469309623743e-06
chr7B	645510496	653016432	3.996836637029679e-07
chr7B	653016432	660522368	9.325952153069251e-07
chr7B	660522368	668028304	0.0
chr7B	668028304	675534240	9.325952153069251e-07
chr7B	675534240	683040176	6.661394395049465e-07
chr7B	683040176	690546112	9.325952153069251e-07
chr7B	690546112	698052048	0.0
chr7B	698052048	705557984	4.396520300732647e-06
chr7B	705557984	713063920	2.5313298701187967e-06
chr7B	713063920	720569856	2.3981019822178075e-06
chr7B	720569856	728075792	3.996836637029679e-07
chr7B	728075792	735581728	2.9310135338217645e-06
chr7B	735581728	743087664	2.1316462064158285e-06
chr7B	743087664	750593600	2.1316462064158285e-06
chr7D	0	6358468	4.246305871162676e-06
chr7D	6358468	12716936	2.201788229491758e-06
chr7D	12716936	19075404	1.7299764660292384e-06
chr7D	19075404	25433872	1.100894114745879e-06
chr7D	25433872	31792340	3.1454117564167975e-07
chr7D	31792340	38150808	3.1454117564167975e-07
chr7D	38150808	44509276	3.1454117564167975e-07
chr7D	44509276	50867744	0.0
chr7D	50867744	57226212	0.0
chr7D	57226212	63584680	1.100894114745879e-06
chr7D	63584680	69943148	0.0
chr7D	69943148	76301616	0.0
chr7D	76301616	82660084	0.0
chr7D	82660084	89018552	0.0
chr7D	89018552	95377020	0.0
chr7D	95377020	101735488	0.0
chr7D	101735488	108093956	0.0
chr7D	108093956	114452424	0.0
chr7D	114452424	120810892	0.0
chr7D	120810892	127169360	0.0
chr7D	127169360	133527828	0.0
chr7D	133527828	139886296	0.0
chr7D	139886296	146244764	0.0
chr7D	146244764	152603232	0.0
chr7D	152603232	158961700	0.0
chr7D	158961700	165320168	0.0
chr7D	165320168	171678636	0.0
chr7D	171678636	178037104	0.0
chr7D	178037104	184395572	0.0
chr7D	184395572	190754040	0.0
chr7D	190754040	197112508	0.0
chr7D	197112508	203470976	0.0
chr7D	203470976	209829444	0.0
chr7D	209829444	216187912	0.0
chr7D	216187912	222546380	0.0
chr7D	222546380	228904848	0.0
chr7D	228904848	235263316	0.0
chr7D	235263316	241621784	0.0
chr7D	241621784	247980252	0.0
chr7D	247980252	254338720	0.0
chr7D	254338720	260697188	0.0
chr7D	260697188	267055656	0.0
chr7D	267055656	273414124	0.0
chr7D	273414124	279772592	0.0
chr7D	279772592	286131060	0.0
chr7D	286131060	292489528	0.0
chr7D	292489528	298847996	0.0
chr7D	298847996	305206464	0.0
chr7D	305206464	311564932	0.0
chr7D	311564932	317923400	0.0
chr7D	317923400	324281868	0.0
chr7D	324281868	330640336	0.0
chr7D	330640336	336998804	0.0
chr7D	336998804	343357272	0.0
chr7D	343357272	349715740	0.0
chr7D	349715740	356074208	0.0
chr7D	356074208	362432676	0.0
chr7D	362432676	368791144	0.0
chr7D	368791144	375149612	0.0
chr7D	375149612	381508080	0.0
chr7D	381508080	387866548	0.0
chr7D	387866548	394225016	0.0
chr7D	394225016	400583484	0.0
chr7D	400583484	406941952	0.0
chr7D	406941952	413300420	0.0
chr7D	413300420	419658888	0.0
chr7D	419658888	426017356	0.0
chr7D	426017356	432375824	0.0
chr7D	432375824	438734292	0.0
chr7D	438734292	445092760	0.0
chr7D	445092760	451451228	0.0
chr7D	451451228	457809696	0.0
chr7D	457809696	464168164	0.0
chr7D	464168164	470526632	0.0
chr7D	470526632	476885100	0.0
chr7D	476885100	483243568	0.0
chr7D	483243568	489602036	0.0
chr7D	489602036	495960504	0.0
chr7D	495960504	502318972	0.0
chr7D	502318972	508677440	0.0
chr7D	508677440	515035908	0.0
chr7D	515035908	521394376	0.0
